Site Location;HW Serial number;","
NCI;CZ25390H5D;","
NCI;CZ34122RLX;","
NCI;CZ34122RMC;","
NCI;CZ23510BG3;","
ALF;CZJ35106CC;","
ALF;CZJ2511H1F;","
NCI;CZ3328JVJF;","
NCI;CZ3328JVJ3;","
NCI;CZJ4500996;","
ALF;CZJ2511H1Q;","
NCI;CZ3325HKC5;","
ALF;CZJ2511H1P;","
NCI;CZ34122RME;","
ALF;CZJ2511H1P;","
NCI;CZ3328JVJF;","
ALF;CZ3328JVHT;","
NCI;CZ34122RM2;","
NCI;CZJ4500992;","
ALF;CZJ2511H1N;","
NCI;CZ34122RMH;","
ALF;CZJ2511H15;","
ALF;H849NP1350;","
NCI;CZ34122RME;","
ALF;CZJ2511H1R;","
NCI;CZ34122RMH;","
ALF;CZJ2511H1Q;","
NCI;CZ34122RMC;","
ALF;CZJ2511H14;","
NCI;CZJ4500993;","
ALF;CZJ2511H12;","
NCI;CZ34122RMV;","
ALF;689038;","
ALF;06BK231;","
ALF;646576;","
ALF;CZJ2511H10;","
ALF;CZJ2511H1B;","
NCI;CZ34122RLV;","
NCI;CZ34122RLK;","
NCI;CZ34122RLV;","
ALF;CZJ2511H15;","
NCI;CZ34122RMA;","
NCI;FCH21377H1A;","
NCI;CZ34122RLK;","
NCI;CZJ450098W;","
NCI;CZ3328JVJF;","
NCI;CZ34122RM4;","
NCI;CZJ450098W;","
NCI;CZ3328JVHY;","
ALF;CZJ2511H1L;","
NCI;CZJ4500993;","
ALF;CZJ2511H10;","
NCI;CZ34122RLV;","
ALF;CZJ2511H1L;","
ALF;CZJ2511H12;","
NCI;CZ34122RM2;","
ALF;CZJ2390PR9;","
NCI;CZ34122RM2;","
ALF;CZJ2511H1F;","
NCI;CZ34122RMC;","
ALF;CZJ2511H1N;","
NCI;CZJ4500992;","
ALF;CZJ35106CF;","
NCI;CZ34122RLK;","
ALF;CZJ2511H0V;","
ALF;CZJ35106CC;","
ALF;CZJ2511H1F;","
NCI;CZ25390H5K;","
NCI;CZ25390H5F;","
ALF;CZJ450098X;","
ALF;CZJ4500995;","
NCI;CZ25390H5C;","
NCI;CZ25390H5M;","
ALF;06T8142;","
ALF;CZJ2511H1J;","
ALF;CZJ2511H1F;","
ALF;CZJ2511H1Q;","
ALF;CZJ2511H1K;","
NCI;CZ34122RM6;","
NCI;CZ34122RMH;","
NCI;CZ34122RM6;","
NCI;CZ34122RMA;","
NCI;FCH21377K07;","
NCI;FCH21367NN2;","
ALF;CZJ4500995;","
ALF;CZJ4500995;","
ALF;CZJ450098X;","
ALF;CZJ450098X;","
ALF;06T8068;","
NCI;CZ25390H5H;","
ALF;CZJ450098X;","
NCI;CZ25390H5F;","
ALF;CZJ2511H1K;","
NCI;CZ34122RLK;","
ALF;CZJ2511H1F;","
NCI;CZ34122RMH;","
ALF;CZJ35106CF;","
ALF;CZJ2511H1F;","
NCI;CZ34122RMC;","
ALF;CZJ35106CC;","
NCI;CZ34122RLV;","
ALF;CZJ2390PR2;","
NCI;CZ34122RMS;","
ALF;CZJ2511H1Q;","
ALF;CZJ2511H1G;","
ALF;CZJ2390PR5;","
NCI;CZ34122RLK;","
ALF;CZJ2511H0V;","
NCI;CZ34122RM4;","
NCI;CZ34122RLX;","
NCI;CZ34122RMH;","
NCI;CZJ450098W;","
ALF;CZJ35106CB;","
NCI;CZ34122RM6;","
ALF;CZJ2511H1B;","
NCI;CZJ450099C;","
NCI;CZ34122RM0;","
NCI;CZ34122RM0;","
NCI;CZ34122RMP;","
NCI;CZJ4500992;","
NCI;CZ34122RMV;","
ALF;CZJ2511H15;","
NCI;CZJ4500994;","
NCI;CZ25390H5L;","
NCI;CZ25390H5F;","
NCI;CZ25390H5L;","
NCI;CZ34122RMK;","
ALF;CZJ2390PR5;","
ALF;CZJ2511H15;","
ALF;CZJ35106CB;","
NCI;CZ25390H5L;","
NCI;FCH21367NN2;","
NCI;CZ3328JVHY;","
ALF;CZJ2511H14;","
NCI;CZ34122RM4;","
ALF;CZJ2511H15;","
NCI;CZ25390H5F;","
ALF;CZJ450098Z;","
ALF;CZJ2511H0V;","
ALF;CZJ2511H1R;","
NCI;CZ34122RMC;","
NCI;CZ34122RMM;","
NCI;CZJ4500992;","
ALF;CZJ2511H14;","
ALF;CZJ2511H1R;","
NCI;CZ34122RLX;","
ALF;CZJ2511H1K;","
ALF;CZJ2511H1J;","
ALF;CZJ2511H10;","
ALF;CZJ2511H15;","
NCI;CZ3325HKC5;","
NCI;CZ3328JVJ3;","
NCI;CZ3328JVJF;","
NCI;CZ3328JVJ3;","
NCI;CZ3325HKC5;","
NCI;CZ3328JVJF;","
NCI;CZ3325HKC5;","
ALF;CZJ2511H1R;","
ALF;CZJ2511H1L;","
ALF;CZJ2511H1B;","
ALF;CZJ2511H1K;","
ALF;CZJ35106CC;","
NCI;CZ34122RLX;","
NCI;CZJ4500993;","
ALF;CZJ2511H12;","
ALF;CZJ2511H1B;","
ALF;CZJ2511H1J;","
ALF;CZJ2511H1P;","
NCI;CZJ4500992;","
ALF;CZJ2511H1B;","
NCI;CZ34122RMK;","
ALF;CZJ2511H1J;","
ALF;CZJ2511H12;","
ALF;CZJ2511H15;","
ALF;CZJ2511H14;","
ALF;CZJ2511H1Q;","
ALF;CZJ2511H10;","
ALF;CZJ2511H12;","
NCI;CZ34122RMC;","
ALF;CZJ35106CF;","
ALF;CZJ35106CC;","
ALF;CZJ2511H1K;","
NCI;CZ25390H5K;","
ALF;CZJ35106CC;","
ALF;CZJ4500995;","
NCI;CZ25390H5L;","
NCI;CZ34122RME;","
ALF;CZJ2511H15;","
ALF;CZJ4500995;","
NCI;CZ3328JVJ3;","
ALF;CZJ2511H10;","
ALF;CZJ35106CB;","
ALF;CZJ2511H10;","
NCI;CZ34122RM6;","
NCI;CZ34122RLV;","
NCI;CZJ4500993;","
NCI;CZ34122RM4;","
NCI;CZJ4500992;","
NCI;CZ34122RMP;","
ALF;CZJ2511H12;","
NCI;CZJ450098W;","
ALF;CZJ2511H1K;","
NCI;CZ34122RM0;","
ALF;CZJ2390PR9;","
NCI;CZ34122RM2;","
NCI;CZ34122RLP;","
NCI;CZ34122RMA;","
NCI;CZJ4500992;","
NCI;CZ34122RM6;","
NCI;CZ34122RLX;","
NCI;CZ34122RMS;","
ALF;CZJ2511H12;","
ALF;;","
NCI;CZ23510BG3;","
ALF;CZJ2511H0V;","
NCI;CZ34122RME;","
ALF;CZJ2511H1K;","
ALF;CZJ2390PR2;","
NCI;CZ25390H5M;","
ALF;CZJ2511H1J;","
NCI;CZ34122RME;","
NCI;CZ34122RLX;","
NCI;CZ34122RLV;","
NCI;CZ34122RM6;","
NCI;CZ25390H5L;","
NCI;CZ34122RLX;","
ALF;CZJ4500995;","
ALF;FCH21367NN2;","
NCI;CZJ4500993;","
NCI;CZ34122RLV;","
NCI;CZ34122RM6;","
ALF;CZJ2511H10;","
ALF;CZJ2511H1B;","
ALF;CZJ35106CB;","
ALF;CZJ35106CC;","
NCI;CZ25390H5J;","
ALF;CZJ450098Z;","
ALF;CZJ450098X;","
ALF;CZJ450099F;","
ALF;CZJ2511H1R;","
NCI;CZ34122RMS;","
NCI;CZ25390H5G;","
ALF;CZJ2511H10;","
NCI;CZ25390H5K;","
ALF;CZJ450098Z;","
NCI;CZ34122RMM;","
ALF;CZJ2511H1N;","
NCI;CZ34122RLP;","
NCI;CZ34122RMP;","
NCI;CZJ4500992;","
ALF;CZJ2511H0V;","
ALF;CZJ35106CB;","
ALF;CZJ35106CB;","
NCI;CZ34122RM2;","
ALF;CZJ35106CF;","
NCI;CZ34122RMV;","
ALF;CZJ35106CB;","
NCI;CZ34122RMC;","
ALF;CZJ2511H1N;","
NCI;CZ34122RM6;","
ALF;CZJ2511H1J;","
ALF;CZJ2390PR9;","
NCI;CZJ450099C;","
NCI;CZ34122RM0;","
ALF;CZJ2511H0V;","
NCI;CZ34122RM4;","
ALF;CZJ2511H1K;","
NCI;CZ34122RM6;","
ALF;CZJ2511H0V;","
NCI;CZ34122RM4;","
NCI;CZ34122RM4;","
NCI;CZ34122RME;","
NCI;CZ34122RMS;","
ALF;CZJ2511H1Q;","
NCI;CZ34122RLK;","
NCI;CZJ4500993;","
NCI;CZ25390H5M;","
NCI;CZ34122RMA;","
NCI;CZ3328JVJ7;","
ALF;CZ3325HKBW;","
NCI;CZ34122RLK;","
ALF;CZ3325HKC1;","
NCI;CZ34122RME;","
ALF;CZJ2511H1N;","
ALF;CZJ2511H1K;","
NCI;CZJ4500992;","
ALF;CZ3328JVHT;","
NCI;CZJ4500993;","
ALF;CZ3325HKBW;","
NCI;CZ34122RM6;","
ALF;CZJ2511H1B;","
NCI;CZ3328JVHY;","
ALF;CZJ2511H10;","
NCI;CZ34122RLP;","
NCI;CZ34122RME;","
NCI;CZ34122RMX;","
NCI;CZJ4500994;","
NCI;CZ34122RMM;","
NCI;CZ34122RM0;","
NCI;CZ34122RMH;","
NCI;CZ34122RMA;","
NCI;CZ34122RM0;","
NCI;CZ34122RM2;","
NCI;CZ34122RMV;","
NCI;CZ34122RMX;","
NCI;CZ34122RME;","
NCI;CZ34122RLK;","
ALF;CZJ35106CF;","
NCI;CZ34122RMA;","
NCI;CZ34122RLX;","
NCI;CZ34122RLP;","
NCI;CZ34122RMS;","
NCI;CZ34122RMA;","
NCI;CZJ4500994;","
NCI;CZ34122RLX;","
NCI;CZ34122RMA;","
NCI;CZ34122RME;","
NCI;CZ34122RMK;","
NCI;CZ34122RM6;","
NCI;CZ3328JVJF;","
NCI;CZ3328JVJB;","
NCI;CZ34122RM0;","
NCI;CZ34122RMX;","
NCI;CZJ4500992;","
NCI;CZ34122RLK;","
NCI;CZ3325HKC5;","
NCI;CZJ450098W;","
NCI;CZ34122RMC;","
NCI;CZ34122RMX;","
NCI;CZ34122RM6;","
NCI;CZ34122RMS;","
NCI;CZ34122RMH;","
ALF;CZJ35106CB;","
ALF;CZJ2511H15;","
NCI;CZ34122RMA;","
ALF;CZJ2511H12;","
ALF;CZJ2390PR2;","
NCI;CZJ4500993;","
NCI;CZ34122RLP;","
NCI;CZ34122RM4;","
NCI;CZ3328JVJ7;","
ALF;CZJ2390PR2;","
NCI;CZ34122RLX;","
ALF;CZJ2511H14;","
NCI;CZ34122RM2;","
ALF;CZJ2390PR2;","
NCI;CZ34122RMP;","
ALF;CZJ2511H10;","
NCI;CZ34122RMC;","
ALF;CZJ2511H1J;","
NCI;CZJ4500992;","
ALF;CZJ2390PR2;","
NCI;CZ25390H5K;","
NCI;CZ25390H5H;","
NCI;CZ25390H5H;","
NCI;CZ25390H5J;","
NCI;CZ25390H5L;","
NCI;CZ25390H5L;","
NCI;CZ25390H5M;","
ALF;CZJ35106CF;","
ALF;CZJ35106CB;","
NCI;CZ34122RM0;","
ALF;CZJ2390PR2;","
NCI;CZ34122RMH;","
ALF;CZJ35106CB;","
NCI;CZ34122RME;","
ALF;CZJ2390PR2;","
NCI;CZ34122RME;","
ALF;CZJ2511H1L;","
ALF;CZJ2511H1L;","
NCI;CZ34122RMH;","
ALF;CZJ2511H0V;","
NCI;CZ25390H5L;","
NCI;CZ25390H5M;","
NCI;CZ25390H5M;","
NCI;CZ25390H5M;","
NCI;CZ25390H5C;","
NCI;CZ25390H5D;","
NCI;FCH21367NN2;","
ALF;CZJ2511H1B;","
NCI;CZJ450099C;","
NCI;CZJ4500990;","
NCI;CZ34122RM4;","
NCI;CZ34122RM4;","
NCI;CZ34122RM4;","
NCI;CZ34122RLV;","
NCI;FCH21377H1A;","
ALF;H849NP1350;","
NCI;FCH21377H1A;","
NCI;CZ3328JVJF;","
ALF;CZJ2511H1G;","
NCI;CZ34122RLV;","
ALF;CZJ2511H10;","
NCI;CZ34122RLH;","
ALF;CZJ2511H1G;","
NCI;CZ34122RMA;","
ALF;CZJ2511H1N;","
NCI;CZJ4500993;","
NCI;CZ34122RMA;","
ALF;CZJ2390PR5;","
NCI;CZ34122RM4;","
NCI;CZ34122RMV;","
NCI;CZ25390H5D;","
NCI;CZ34122RLX;","
ALF;CZJ2511H1G;","
NCI;CZ34122RMH;","
NCI;CZ34122RMP;","
NCI;CZ34122RM4;","
NCI;CZ34122RMV;","
NCI;CZ34122RM4;","
NCI;CZJ4500994;","
NCI;CZ34122RMM;","
NCI;FCH21377JS2;","
ALF;CZJ2511H1J;","
ALF;CZJ2511H1L;","
NCI;CZ34122RLX;","
ALF;CZJ2511H1B;","
ALF;CZJ2390PR9;","
NCI;CZ34122RM4;","
ALF;CZJ2511H1R;","
NCI;CZ34122RMP;","
NCI;CZ3328JVHY;","
ALF;CZJ2511H1R;","
NCI;CZ3328JVHY;","
ALF;CZJ2511H1Q;","
ALF;CZJ35106CF;","
NCI;CZ34122RLP;","
ALF;CZJ2511H0V;","
ALF;CZJ2390PR2;","
NCI;CZJ4500994;","
ALF;CZJ2511H1L;","
ALF;CZJ2511H1Q;","
NCI;CZ34122RMM;","
ALF;CZJ35106CB;","
NCI;CZ34122RLP;","
ALF;CZJ2390PR9;","
NCI;CZJ450098W;","
ALF;CZJ2511H1J;","
NCI;CZ34122RLK;","
ALF;CZJ2511H1F;","
NCI;CZ34122RLX;","
NCI;CZ34122RMM;","
NCI;CZJ450098W;","
NCI;CZJ4500993;","
NCI;CZ34122RMV;","
NCI;FCH213976U1;","
NCI;FCH21377JS2;","
ALF;CZJ2511H1K;","
NCI;CZ34122RMM;","
ALF;CZJ2511H1K;","
NCI;FCH213976U1;","
ALF;CZJ2511H1L;","
NCI;CZ34122RMP;","
ALF;CZJ2511H12;","
ALF;CZJ2390PR9;","
NCI;CZJ450098W;","
ALF;CZJ2511H1P;","
NCI;CZ34122RM2;","
ALF;CZJ2511H1G;","
NCI;CZJ450098W;","
ALF;CZJ2511H1R;","
NCI;FCH21377JS2;","
ALF;CZJ2511H1R;","
NCI;CZ34122RMM;","
ALF;CZJ2511H1B;","
NCI;CZ34122RMV;","
ALF;CZJ2511H1G;","
NCI;CZ34122RLV;","
ALF;CZJ2511H1B;","
NCI;CZ34122RMC;","
ALF;CZJ2511H1Q;","
NCI;CZ34122RLX;","
ALF;CZJ35106CB;","
NCI;CZ34122RMX;","
ALF;CZJ2511H14;","
NCI;CZ34122RM0;","
ALF;CZJ2511H1R;","
NCI;CZ34122RMS;","
ALF;CZJ2511H1N;","
NCI;CZ34122RME;","
ALF;CZJ35106CC;","
NCI;CZ34122RM0;","
NCI;CZ25390H5C;","
NCI;CZ34122RMM;","
NCI;CZJ4500993;","
NCI;FCH21367NN2;","
ALF;CZJ2511H1F;","
NCI;CZ3328JVHY;","
NCI;CZ34122RM0;","
ALF;CZJ2511H1B;","
NCI;CZJ4500992;","
NCI;CZ34122RMS;","
NCI;CZ34122RLX;","
NCI;CZ34122RMH;","
ALF;CZJ2511H1K;","
ALF;CZJ2390PR2;","
NCI;CZ34122RM6;","
NCI;CZ34122RMC;","
NCI;CZ34122RMX;","
NCI;CZ25390H5J;","
ALF;CZJ4500995;","
ALF;CZJ2390PR5;","
NCI;CZ34122RLX;","
ALF;CZJ2511H1P;","
NCI;CZ34122RMP;","
ALF;CZJ2511H1Q;","
NCI;CZ34122RLP;","
ALF;CZJ2511H15;","
NCI;CZ34122RLK;","
NCI;CZ34122RMV;","
NCI;CZ34122RM0;","
ALF;CZJ2390PR2;","
NCI;CZ34122RMH;","
ALF;CZJ35106CF;","
NCI;CZJ4500994;","
ALF;CZJ2511H1Q;","
NCI;CZ34122RM4;","
ALF;CZJ2511H1B;","
NCI;CZ34122RLP;","
ALF;CZJ2511H1B;","
ALF;CZJ35106CC;","
NCI;CZ34122RME;","
ALF;CZJ2390PR5;","
NCI;CZ34122RMA;","
ALF;CZJ2511H12;","
NCI;CZ34122RMS;","
NCI;CZJ4500993;","
NCI;CZ34122RMP;","
ALF;CZJ35106CF;","
ALF;CZJ2511H1R;","
NCI;CZJ4500992;","
ALF;CZJ2511H15;","
NCI;CZ34122RM4;","
ALF;CZJ35106CC;","
NCI;CZ34122RMM;","
ALF;CZJ2511H1N;","
NCI;CZ34122RMK;","
ALF;CZJ2390PR5;","
NCI;CZ34122RLP;","
ALF;;","
NCI;CZ34122RMP;","
NCI;CZ34122RM4;","
ALF;CZJ2390PR9;","
ALF;CZJ2511H1G;","
NCI;CZ34122RMC;","
NCI;CZJ4500992;","
ALF;CZJ2511H1G;","
NCI;CZ34122RMK;","
NCI;CZ34122RM4;","
NCI;CZ34122RM4;","
ALF;CZJ2390PR2;","
NCI;CZ34122RLK;","
NCI;CZ34122RM2;","
ALF;CZJ2511H1P;","
NCI;CZ34122RME;","
NCI;CZ34122RMH;","
ALF;CZJ2390PR9;","
NCI;CZ34122RMS;","
NCI;CZJ450098W;","
ALF;CZJ2390PR9;","
NCI;CZ34122RMA;","
ALF;CZJ2511H1Q;","
NCI;CZ34122RMV;","
NCI;CZJ450098W;","
NCI;CZ34122RMV;","
NCI;CZJ450098W;","
NCI;CZ34122RMP;","
NCI;CZ34122RME;","
NCI;CZ34122RMX;","
NCI;CZJ450098W;","
NCI;CZ25390H5M;","
NCI;CZ25390H5M;","
NCI;CZ34122RM8;","
NCI;CZ34122RM2;","
NCI;CZ34122RM6;","
NCI;CZ25390H5L;","
ALF;CZJ450098X;","
NCI;CZ25390H5N;","
ALF;CZJ450099F;","
NCI;CZ25390H5N;","
ALF;CZJ450099F;","
NCI;CZ25390H5D;","
ALF;CZJ450098X;","
NCI;CZ25390H5N;","
ALF;CZJ450098X;","
NCI;CZ25390H5H;","
NCI;CZ25390H5C;","
NCI;CZ25390H5C;","
NCI;CZ25390H5C;","
NCI;CZ25390H5L;","
ALF;CZJ450098Z;","
NCI;CZ25390H5N;","
ALF;FCH23047B9W;","
ALF;FCH23047B9W;","
NCI;FCH213976A8;","
NCI;FCH21397663;","
NCI;FCH21377K07;","
NCI;CZ25390H5F;","
ALF;CZJ450098X;","
NCI;CZ25390H5L;","
ALF;CZJ4500995;","
NCI;CZ25390H5K;","
NCI;CZ25390H5C;","
NCI;CZ25390H5K;","
ALF;CZJ450099F;","
NCI;CZ25390H5C;","
ALF;CZJ4500995;","
NCI;CZ25390H5M;","
ALF;CZJ4500995;","
NCI;CZ25390H5N;","
ALF;CZJ450098X;","
NCI;CZ25390H5G;","
ALF;CZJ450098X;","
NCI;CZ25390H5D;","
NCI;CZ25390H5D;","
NCI;CZ25390H5C;","
ALF;CZJ450098Z;","
NCI;CZ25390H5K;","
ALF;CZJ450099G;","
NCI;CZ25390H5F;","
NCI;CZ25390H5K;","
ALF;CZJ2511H12;","
NCI;CZ34122RLP;","
NCI;CZ34122RLP;","
NCI;CZ34122RM6;","
NCI;CZ34122RMK;","
NCI;CZ34122RLV;","
NCI;CZ34122RMK;","
NCI;CZ34122RLK;","
NCI;CZ34122RMS;","
ALF;CZJ2511H10;","
NCI;CZ34122RMM;","
NCI;CZ3328JVHY;","
NCI;CZ34122RLP;","
ALF;CZJ2511H0V;","
NCI;CZJ450098W;","
ALF;CZJ2511H1F;","
NCI;CZJ4500992;","
ALF;CZJ2511H1P;","
NCI;CZ34122RLP;","
ALF;CZJ35106CF;","
NCI;CZ34122RMK;","
ALF;CZJ2511H1K;","
NCI;CZ34122RMX;","
ALF;CZJ2511H1N;","
NCI;CZJ4500993;","
NCI;CZ34122RMK;","
NCI;CZ34122RLV;","
NCI;CZJ4500994;","
NCI;CZ25390H5K;","
NCI;CZ25390H5L;","
NCI;CZ25390H5L;","
NCI;CZ25390H5F;","
NCI;CZ25390H5J;","
NCI;CZ25390H5K;","
NCI;CZ25390H5L;","
NCI;CZ25390H5M;","
NCI;CZ25390H5G;","
NCI;CZ25390H5F;","
NCI;FCH21377K07;","
NCI;CZ25390H5F;","
NCI;CZ25390H5H;","
NCI;CZ25390H5D;","
NCI;CZ34122RLV;","
NCI;CZ34122RME;","
ALF;CZJ2511H10;","
NCI;CZ3328JVJ7;","
ALF;CZJ2511H1G;","
ALF;CZJ2511H12;","
NCI;CZ3328JVHY;","
NCI;CZ3328JVHY;","
ALF;CZJ2511H1J;","
NCI;CZJ450098Y;","
NCI;CZ34122RLM;","
ALF;CZJ2511H1K;","
NCI;CZJ4500996;","
ALF;CZJ2511H1P;","
NCI;CZ34122RMS;","
NCI;CZ34122RMH;","
NCI;CZ34122RM0;","
NCI;CZ3328JVHY;","
NCI;CZ34122RMH;","
ALF;CZJ2511H15;","
ALF;CZJ2511H10;","
NCI;CZJ450099D;","
NCI;CZJ450099D;","
NCI;CZJ4500997;","
NCI;CZJ4500999;","
ALF;CZJ2390PR9;","
NCI;CZ23510BG3;","
ALF;CZJ2511H1G;","
NCI;CZJ450098Y;","
NCI;CZJ4500997;","
NCI;CZ3328JVJ3;","
ALF;CZJ2511H0V;","
NCI;CZ3325HKC5;","
ALF;CZ3325HKC1;","
NCI;CZ3328JVJB;","
ALF;CZ3328JVHT;","
NCI;CZ3328JVJF;","
ALF;CZ3325HKC1;","
NCI;CZJ4500999;","
ALF;CZJ2390PR5;","
NCI;CZ23510BG3;","
ALF;CZ3328JVHT;","
NCI;CZ3328JVJ7;","
ALF;CZ3325HKBW;","
NCI;CZ25390H5C;","
NCI;CZ25390H5H;","
NCI;CZ25390H5H;","
NCI;CZ34122RMH;","
NCI;CZ34122RME;","
NCI;CZ34122RM8;","
NCI;CZ34122RMK;","
NCI;CZ34122RM0;","
NCI;CZ34122RMS;","
NCI;CZ34122RM8;","
NCI;CZ34122RMH;","
NCI;CZ34122RM8;","
NCI;CZ34122RM8;","
NCI;CZ34122RMH;","
NCI;CZ34122RMX;","
NCI;CZ34122RMA;","
NCI;CZ34122RM8;","
NCI;CZ25390H5M;","
NCI;CZ25390H5F;","
ALF;CZJ2511H1P;","
ALF;CZJ2511H1J;","
ALF;CZJ2511H12;","
NCI;CZ34122RMA;","
NCI;CZ34122RME;","
NCI;CZJ4500999;","
NCI;CZJ4500996;","
NCI;CZJ4500997;","
ALF;CZJ2511H1J;","
NCI;CZ34122RMS;","
NCI;CZ34122RMX;","
ALF;CZJ35106CB;","
ALF;CZJ2511H1R;","
ALF;CZJ2511H1F;","
ALF;CZJ2511H1Q;","
ALF;CZJ2390PR2;","
NCI;CZ34122RM4;","
ALF;CZJ2511H15;","
NCI;CZ34122RMM;","
ALF;CZJ35106CB;","
ALF;CZJ2511H1N;","
ALF;CZJ2511H1J;","
NCI;CZJ450098W;","
NCI;CZJ4500994;","
NCI;CZJ4500993;","
NCI;CZ34122RM4;","
NCI;CZ34122RMV;","
ALF;CZJ2511H14;","
NCI;CZ34122RMC;","
NCI;CZ34122RM4;","
ALF;CZJ35106CB;","
NCI;CZ25390H5M;","
ALF;CZJ4500995;","
NCI;FCH21367NN2;","
ALF;CZJ450098X;","
ALF;CZJ35106CB;","
NCI;CZ34122RMA;","
NCI;CZ34122RLX;","
ALF;CZJ2511H10;","
NCI;CZ34122RM4;","
ALF;CZJ2511H10;","
NCI;CZ34122RMA;","
ALF;CZJ2511H1K;","
NCI;CZ34122RMS;","
ALF;CZJ2511H1L;","
NCI;CZJ4500993;","
NCI;CZ34122RLK;","
NCI;CZJ450098W;","
ALF;CZ3451KPN3;","
ALF;CZJ2511H1K;","
NCI;CZ25390H5J;","
NCI;CZ34122RMP;","
ALF;CZ3328JVHT;","
ALF;CZJ35106CB;","
ALF;CZ3325HKBW;","
ALF;CZJ2390PR9;","
ALF;CZ3325HKBW;","
ALF;CZ3325HKBW;","
NCI;CZ3328JVHY;","
ALF;CZ3325HKC1;","
NCI;CZ3328JVJB;","
ALF;CZJ2390PR5;","
NCI;CZ34122RME;","
NCI;CZ34122RM6;","
ALF;;","
ALF;;","
ALF;;","
ALF;;","
ALF;;","
ALF;;","
ALF;;","
NCI;FCH213973ZK;","
NCI;CZ25390H5G;","
ALF;CZJ450098Z;","
NCI;CZ25390H5N;","
ALF;CZJ4500995;","
NCI;CZ25390H5F;","
ALF;CZJ450099F;","
NCI;CZ25390H5L;","
NCI;CZ25390H5D;","
ALF;CZJ450099G;","
NCI;CZ25390H5H;","
ALF;CZJ4500991;","
NCI;CZ25390H5K;","
NCI;CZ25390H5C;","
NCI;CZ25390H5J;","
NCI;CZ25390H5M;","
ALF;06M4091;","
ALF;06T8142;","
ALF;06M4092;","
ALF;06T8148;","
ALF;06D3963;","
ALF;06T8142;","
ALF;CZJ450098X;","
ALF;06T8068;","
ALF;06T8142;","
ALF;06M4091;","
NCI;689027;","
ALF;06M4091;","
ALF;06M4091;","
ALF;06T8142;","
ALF;689040;","
NCI;689037;","
ALF;06T8142;","
ALF;06T8139;","
ALF;06V0102;","
ALF;06T8148;","
ALF;06M4091;","
ALF;06M4092;","
ALF;06T8068;","
ALF;06D3963;","
ALF;06D3994;","
ALF;06ZDFG4;","
ALF;689040;","
ALF;689034;","
ALF;689041;","
ALF;06D3961;","
ALF;689042;","
ALF;06M4100;","
ALF;689038;","
ALF;689031;","
ALF;646575;","
ALF;06X6492;","
ALF;06YGGK2;","
ALF;06ZDFF9;","
ALF;06ZDFG0;","
ALF;06ZDFG2;","
ALF;06ZDFG5;","
ALF;06ZDFG3;","
ALF;06ZDPZ6;","
ALF;06T8068;","
NCI;06T8062;","
ALF;06V0102;","
ALF;06T8148;","
ALF;06YGGK2;","
ALF;06V0102;","
ALF;06ZDFF9;","
ALF;06T8148;","
NCI;FCH21377K07;","
NCI;FCH21367NN2;","
NCI;FCH21397663;","
NCI;FCH21377H1A;","
NCI;689027;","
NCI;689037;","
ALF;06T8068;","
ALF;06M4091;","
ALF;06T8142;","
ALF;06T8148;","
ALF;06T8142;","
ALF;06T8148;","
ALF;06T8148;","
ALF;06T8139;","
ALF;06M4091;","
ALF;06M4091;","
ALF;06T8139;","
ALF;06T8142;","
ALF;06T8139;","
ALF;06M4091;","
ALF;06M4091;","
ALF;06M4091;","
ALF;06T8068;","
ALF;06T8142;","
ALF;06T8148;","
ALF;06M4091;","
ALF;06T8142;","
ALF;06M4091;","
ALF;06T8148;","
ALF;06M4091;","
ALF;06T8139;","
ALF;06YGGK2;","
ALF;06T8139;","
ALF;689031;","
ALF;06T8142;","
ALF;06T8148;","
ALF;06T8139;","
ALF;06T8142;","
ALF;06T8139;","
ALF;06M4091;","
ALF;06T8142;","
ALF;06T8148;","
ALF;06M4091;","
ALF;06M4091;","
ALF;06T8142;","
ALF;06T8139;","
ALF;06T8148;","
ALF;06T8139;","
ALF;06T8139;","
ALF;06T8142;","
ALF;06T8068;","
ALF;06T8148;","
ALF;06M4091;","
ALF;06T8139;","
ALF;06T8142;","
ALF;06T8142;","
ALF;06T8148;","
ALF;06T8148;","
ALF;06T8142;","
ALF;06M4091;","
ALF;06T8148;","
ALF;06V0102;","
ALF;06T8148;","
ALF;06T8139;","
ALF;06YGGK2;","
ALF;06ZDFF9;","
ALF;06YGGK2;","
ALF;06ZDFF9;","
ALF;06V0102;","
ALF;06M4091;","
ALF;06T8139;","
ALF;06T8139;","
ALF;06T8139;","
ALF;06T8142;","
ALF;06T8148;","
ALF;06V0102;","
ALF;06V0102;","
ALF;06M4091;","
ALF;06T8139;","
ALF;06T8142;","
ALF;06T8142;","
ALF;06T8142;","
ALF;06T8142;","
ALF;06T8139;","
ALF;06T8139;","
ALF;06T8142;","
ALF;06T8142;","
ALF;06T8142;","
ALF;06V0102;","
ALF;06V0102;","
ALF;06ZDFG0;","
NCI;FCH213976B1;","
ALF;CZJ450099F;","
NCI;CZ25390H5J;","
NCI;CZ36505L38;","
NCI;FCH21377JS2;","
NCI;FCH21377JS2;","
NCI;CZ3325HKC5;","
ALF;06V0102;","
NCI;CZ23510BG3;","
ALF;689040;","
ALF;06M4100;","
ALF;689040;","
ALF;;","
ALF;;","
ALF;;","
ALF;;","
ALF;06M4091;","
